test/reward_model_bad_vs_random_mean,test/reward_model_good_vs_random_mean,step,arch
78.20600128173828,41.9379997253418,0,rnn
77.18299865722656,40.91400146484375,16000,rnn
78.47000122070312,41.875999450683594,32000,rnn
77.0270004272461,42.04899978637695,48000,rnn
77.48799896240234,41.141998291015625,64000,rnn
79.2760009765625,42.8390007019043,80000,rnn
79.2030029296875,43.95199966430664,96000,rnn
78.97000122070312,42.4630012512207,112000,rnn
78.69100189208984,42.972999572753906,128000,rnn
79.072998046875,42.01100158691406,144000,rnn
80.48200225830078,42.29100036621094,160000,rnn
80.61199951171875,43.1870002746582,176000,rnn
82.875,43.69499969482422,192000,rnn
81.83300018310547,44.40800094604492,208000,rnn
81.87799835205078,42.94200134277344,224000,rnn
81.66899871826172,42.630001068115234,240000,rnn
80.83999633789062,42.347999572753906,256000,rnn
80.1719970703125,42.54600143432617,272000,rnn
81.1969985961914,43.310001373291016,288000,rnn
81.88600158691406,42.92300033569336,304000,rnn
82.06400299072266,43.7400016784668,320000,rnn
81.61799621582031,43.90399932861328,336000,rnn
81.96299743652344,44.37200164794922,352000,rnn
82.53199768066406,43.39500045776367,368000,rnn
81.9000015258789,43.43000030517578,384000,rnn
80.14299774169922,43.68899917602539,400000,rnn
81.6520004272461,43.03200149536133,416000,rnn
79.51200103759766,43.685001373291016,432000,rnn
82.43499755859375,43.606998443603516,448000,rnn
80.66999816894531,43.95800018310547,464000,rnn
82.42500305175781,44.24599838256836,480000,rnn
81.4729995727539,43.89400100708008,496000,rnn
82.88600158691406,43.00400161743164,512000,rnn
82.59500122070312,43.715999603271484,528000,rnn
82.44499969482422,43.775001525878906,544000,rnn
80.49800109863281,43.24599838256836,560000,rnn
83.36399841308594,43.46699905395508,576000,rnn
82.52100372314453,43.22200012207031,592000,rnn
82.44400024414062,43.42300033569336,608000,rnn
82.29900360107422,43.82899856567383,624000,rnn
84.18499755859375,43.92499923706055,640000,rnn
83.30599975585938,45.856998443603516,656000,rnn
83.76300048828125,44.27399826049805,672000,rnn
81.95099639892578,43.505001068115234,688000,rnn
83.9010009765625,45.417999267578125,704000,rnn
82.46800231933594,43.81399917602539,720000,rnn
83.25,44.229000091552734,736000,rnn
83.30599975585938,43.92599868774414,752000,rnn
82.53500366210938,43.24300003051758,768000,rnn
82.43000030517578,43.452999114990234,784000,rnn
82.27899932861328,43.29899978637695,800000,rnn
81.20700073242188,43.018001556396484,816000,rnn
83.79499816894531,43.90800094604492,832000,rnn
82.98799896240234,43.50600051879883,848000,rnn
83.7969970703125,44.05099868774414,864000,rnn
83.30999755859375,44.790000915527344,880000,rnn
83.88700103759766,44.43299865722656,896000,rnn
83.05400085449219,43.3489990234375,912000,rnn
83.46600341796875,44.57699966430664,928000,rnn
81.89299774169922,45.297000885009766,944000,rnn
81.03299713134766,44.24399948120117,960000,rnn
80.18599700927734,43.19499969482422,976000,rnn
81.00599670410156,43.595001220703125,992000,rnn
82.8740005493164,44.569000244140625,1008000,rnn
83.33499908447266,44.46799850463867,1024000,rnn
82.51799774169922,45.441001892089844,1040000,rnn
82.6510009765625,44.698001861572266,1056000,rnn
81.6050033569336,44.54199981689453,1072000,rnn
81.49400329589844,44.79399871826172,1088000,rnn
80.80500030517578,45.05099868774414,1104000,rnn
82.5479965209961,45.14799880981445,1120000,rnn
82.9229965209961,45.599998474121094,1136000,rnn
82.17900085449219,45.803001403808594,1152000,rnn
82.34200286865234,45.54899978637695,1168000,rnn
82.94499969482422,45.63199996948242,1184000,rnn
83.71199798583984,44.96200180053711,1200000,rnn
84.03099822998047,45.53799819946289,1216000,rnn
82.01599884033203,44.80699920654297,1232000,rnn
81.96399688720703,44.70899963378906,1248000,rnn
82.75,45.07899856567383,1264000,rnn
83.01899719238281,44.88100051879883,1280000,rnn
83.43499755859375,45.22100067138672,1296000,rnn
82.49099731445312,45.14400100708008,1312000,rnn
83.7239990234375,45.38800048828125,1328000,rnn
82.24099731445312,45.077999114990234,1344000,rnn
81.78399658203125,44.38999938964844,1360000,rnn
81.95600128173828,44.551998138427734,1376000,rnn
82.0270004272461,44.75699996948242,1392000,rnn
81.9729995727539,44.58100128173828,1408000,rnn
81.91799926757812,46.04800033569336,1424000,rnn
82.99400329589844,45.0880012512207,1440000,rnn
82.46099853515625,44.819000244140625,1456000,rnn
82.5270004272461,45.93000030517578,1472000,rnn
81.62100219726562,46.43199920654297,1488000,rnn
82.41300201416016,46.55099868774414,1504000,rnn
82.08799743652344,45.513999938964844,1520000,rnn
81.82499694824219,45.37200164794922,1536000,rnn
82.43699645996094,45.08399963378906,1552000,rnn
83.21299743652344,47.05099868774414,1568000,rnn
83.12799835205078,45.047000885009766,1584000,rnn
83.75,45.91600036621094,1600000,rnn
84.4260025024414,45.849998474121094,1616000,rnn
82.80799865722656,46.36899948120117,1632000,rnn
83.25900268554688,45.744998931884766,1648000,rnn
81.89099884033203,45.23500061035156,1664000,rnn
82.31700134277344,44.558998107910156,1680000,rnn
81.37799835205078,45.00600051879883,1696000,rnn
83.47000122070312,45.79999923706055,1712000,rnn
81.69300079345703,44.805999755859375,1728000,rnn
80.9540023803711,44.845001220703125,1744000,rnn
81.52799987792969,45.13100051879883,1760000,rnn
82.26899719238281,45.62300109863281,1776000,rnn
81.05000305175781,45.39799880981445,1792000,rnn
81.9739990234375,45.43899917602539,1808000,rnn
81.61599731445312,45.63199996948242,1824000,rnn
81.48100280761719,45.72999954223633,1840000,rnn
80.99500274658203,45.05099868774414,1856000,rnn
80.91100311279297,45.29199981689453,1872000,rnn
82.41799926757812,46.290000915527344,1888000,rnn
82.24500274658203,46.553001403808594,1904000,rnn
82.41799926757812,46.36399841308594,1920000,rnn
82.1240005493164,45.487998962402344,1936000,rnn
82.6989974975586,45.45600128173828,1952000,rnn
81.81099700927734,46.20899963378906,1968000,rnn
83.35399627685547,47.35100173950195,1984000,rnn
83.93800354003906,47.15599822998047,2000000,rnn
83.65899658203125,46.65999984741211,2016000,rnn
82.5479965209961,46.08700180053711,2032000,rnn
83.28700256347656,46.98500061035156,2048000,rnn
83.71299743652344,47.388999938964844,2064000,rnn
83.55400085449219,47.709999084472656,2080000,rnn
83.3499984741211,47.167999267578125,2096000,rnn
84.50499725341797,47.82600021362305,2112000,rnn
83.5459976196289,46.69200134277344,2128000,rnn
84.61100006103516,47.33300018310547,2144000,rnn
83.40299987792969,47.50199890136719,2160000,rnn
84.072998046875,46.95399856567383,2176000,rnn
84.80699920654297,47.29800033569336,2192000,rnn
84.0270004272461,46.970001220703125,2208000,rnn
81.74299621582031,46.375999450683594,2224000,rnn
81.69999694824219,47.01100158691406,2240000,rnn
82.78199768066406,46.84700012207031,2256000,rnn
82.01699829101562,46.071998596191406,2272000,rnn
82.5260009765625,45.75299835205078,2288000,rnn
84.0739974975586,47.03200149536133,2304000,rnn
82.60199737548828,47.03900146484375,2320000,rnn
83.69100189208984,46.41400146484375,2336000,rnn
83.60099792480469,48.00199890136719,2352000,rnn
84.6510009765625,48.05799865722656,2368000,rnn
82.20700073242188,47.284000396728516,2384000,rnn
83.7030029296875,47.18899917602539,2400000,rnn
84.06900024414062,47.18199920654297,2416000,rnn
83.77999877929688,46.62300109863281,2432000,rnn
84.36299896240234,46.43000030517578,2448000,rnn
84.26100158691406,46.12699890136719,2464000,rnn
83.96700286865234,46.066001892089844,2480000,rnn
83.60099792480469,46.8120002746582,2496000,rnn
84.55999755859375,46.94200134277344,2512000,rnn
84.59100341796875,45.8129997253418,2528000,rnn
84.82499694824219,46.09400177001953,2544000,rnn
84.72200012207031,46.70800018310547,2560000,rnn
84.96099853515625,46.48899841308594,2576000,rnn
83.52400207519531,46.63399887084961,2592000,rnn
84.15799713134766,46.40299987792969,2608000,rnn
83.9729995727539,46.417999267578125,2624000,rnn
84.40599822998047,46.5620002746582,2640000,rnn
82.60199737548828,45.4739990234375,2656000,rnn
82.85299682617188,46.15599822998047,2672000,rnn
82.83100128173828,46.084999084472656,2688000,rnn
