test/reward_model_bad_vs_random_mean,test/reward_model_good_vs_random_mean,step,arch
89.50299835205078,48.48899841308594,0,rnn
89.50599670410156,48.750999450683594,16000,rnn
90.1259994506836,48.6150016784668,32000,rnn
90.02300262451172,48.94200134277344,48000,rnn
90.13400268554688,48.62799835205078,64000,rnn
89.66400146484375,48.150001525878906,80000,rnn
89.13300323486328,48.435001373291016,96000,rnn
89.70600128173828,48.90599822998047,112000,rnn
89.91100311279297,48.54800033569336,128000,rnn
89.71499633789062,49.33100128173828,144000,rnn
89.84700012207031,49.196998596191406,160000,rnn
89.38800048828125,49.2599983215332,176000,rnn
90.34100341796875,48.74399948120117,192000,rnn
89.74600219726562,48.79800033569336,208000,rnn
89.5780029296875,48.45800018310547,224000,rnn
89.91000366210938,48.862998962402344,240000,rnn
89.98200225830078,48.91699981689453,256000,rnn
89.80599975585938,49.28300094604492,272000,rnn
90.0510025024414,49.39699935913086,288000,rnn
90.1709976196289,48.22600173950195,304000,rnn
90.2509994506836,49.10300064086914,320000,rnn
90.13500213623047,48.72100067138672,336000,rnn
89.21399688720703,48.744998931884766,352000,rnn
89.9469985961914,49.007999420166016,368000,rnn
89.56600189208984,48.75299835205078,384000,rnn
90.1719970703125,47.82500076293945,400000,rnn
89.6719970703125,47.94200134277344,416000,rnn
88.96900177001953,48.694000244140625,432000,rnn
90.052001953125,48.60300064086914,448000,rnn
89.16799926757812,48.58300018310547,464000,rnn
88.58599853515625,48.54199981689453,480000,rnn
89.68199920654297,48.79499816894531,496000,rnn
89.64900207519531,49.018001556396484,512000,rnn
89.5510025024414,48.922000885009766,528000,rnn
88.6729965209961,48.06399917602539,544000,rnn
89.98300170898438,47.82500076293945,560000,rnn
89.7239990234375,48.15700149536133,576000,rnn
89.87999725341797,48.24599838256836,592000,rnn
89.82599639892578,48.375,608000,rnn
90.37699890136719,48.58399963378906,624000,rnn
89.81099700927734,48.0099983215332,640000,rnn
90.16400146484375,48.52399826049805,656000,rnn
89.58999633789062,48.073001861572266,672000,rnn
89.4469985961914,47.88100051879883,688000,rnn
90.38200378417969,48.97200012207031,704000,rnn
90.3219985961914,48.49300003051758,720000,rnn
89.44400024414062,48.40700149536133,736000,rnn
90.33499908447266,48.72200012207031,752000,rnn
90.8219985961914,48.21900177001953,768000,rnn
90.7509994506836,48.694000244140625,784000,rnn
90.99299621582031,48.60499954223633,800000,rnn
90.93800354003906,48.56399917602539,816000,rnn
90.55400085449219,49.08000183105469,832000,rnn
89.7509994506836,48.66600036621094,848000,rnn
90.4020004272461,48.63199996948242,864000,rnn
89.68000030517578,49.27000045776367,880000,rnn
90.61900329589844,48.93600082397461,896000,rnn
90.10199737548828,49.91299819946289,912000,rnn
90.29900360107422,49.43000030517578,928000,rnn
89.72799682617188,49.018001556396484,944000,rnn
89.80000305175781,49.215999603271484,960000,rnn
90.2249984741211,49.05699920654297,976000,rnn
90.72699737548828,49.24800109863281,992000,rnn
90.72000122070312,49.62699890136719,1008000,rnn
90.90799713134766,49.965999603271484,1024000,rnn
91.5999984741211,49.7760009765625,1040000,rnn
90.8740005493164,49.2760009765625,1056000,rnn
91.01599884033203,48.810001373291016,1072000,rnn
90.4280014038086,49.45100021362305,1088000,rnn
90.68800354003906,49.23899841308594,1104000,rnn
90.62799835205078,49.566001892089844,1120000,rnn
90.62200164794922,48.98699951171875,1136000,rnn
90.49600219726562,49.25699996948242,1152000,rnn
90.66200256347656,49.87699890136719,1168000,rnn
90.44300079345703,49.625999450683594,1184000,rnn
90.29399871826172,48.87200164794922,1200000,rnn
90.177001953125,49.54999923706055,1216000,rnn
90.8479995727539,49.71200180053711,1232000,rnn
90.49400329589844,49.018001556396484,1248000,rnn
90.94200134277344,48.555999755859375,1264000,rnn
90.26200103759766,49.20000076293945,1280000,rnn
89.57099914550781,49.255001068115234,1296000,rnn
89.55699920654297,50.01900100708008,1312000,rnn
89.62000274658203,49.07099914550781,1328000,rnn
89.45099639892578,49.28099822998047,1344000,rnn
89.87200164794922,49.12099838256836,1360000,rnn
89.74600219726562,48.90800094604492,1376000,rnn
90.12100219726562,49.749000549316406,1392000,rnn
90.36699676513672,49.388999938964844,1408000,rnn
90.91600036621094,49.24399948120117,1424000,rnn
90.27300262451172,48.75299835205078,1440000,rnn
91.0459976196289,49.14699935913086,1456000,rnn
90.39299774169922,49.45100021362305,1472000,rnn
90.2249984741211,49.02199935913086,1488000,rnn
90.04900360107422,48.529998779296875,1504000,rnn
89.77400207519531,48.74300003051758,1520000,rnn
89.46800231933594,48.590999603271484,1536000,rnn
88.99400329589844,48.207000732421875,1552000,rnn
89.5719985961914,48.12300109863281,1568000,rnn
89.14099884033203,48.797000885009766,1584000,rnn
89.68199920654297,48.7760009765625,1600000,rnn
89.8949966430664,49.051998138427734,1616000,rnn
89.50700378417969,49.13999938964844,1632000,rnn
88.78600311279297,48.70500183105469,1648000,rnn
89.7959976196289,48.93600082397461,1664000,rnn
89.572998046875,48.79999923706055,1680000,rnn
90.16899871826172,48.86600112915039,1696000,rnn
89.94200134277344,48.987998962402344,1712000,rnn
89.5250015258789,48.49300003051758,1728000,rnn
88.81900024414062,48.12200164794922,1744000,rnn
89.74299621582031,47.91400146484375,1760000,rnn
