test/reward_model_bad_vs_random_mean,test/reward_model_good_vs_random_mean,step,arch
77.48799896240234,42.36899948120117,0,rnn
79.51599884033203,41.96900177001953,16000,rnn
79.45600128173828,41.91899871826172,32000,rnn
77.4530029296875,41.882999420166016,48000,rnn
80.072998046875,42.96900177001953,64000,rnn
77.69100189208984,42.17499923706055,80000,rnn
79.56199645996094,43.13199996948242,96000,rnn
78.98400115966797,42.236000061035156,112000,rnn
79.7750015258789,42.736000061035156,128000,rnn
79.45600128173828,42.14799880981445,144000,rnn
79.9209976196289,41.452999114990234,160000,rnn
79.24500274658203,41.15299987792969,176000,rnn
80.09200286865234,42.04399871826172,192000,rnn
79.93199920654297,40.909000396728516,208000,rnn
81.18599700927734,41.823001861572266,224000,rnn
79.7300033569336,42.10200119018555,240000,rnn
77.23699951171875,39.983001708984375,256000,rnn
79.23400115966797,40.91600036621094,272000,rnn
78.97599792480469,41.301998138427734,288000,rnn
80.38500213623047,41.45000076293945,304000,rnn
79.55000305175781,41.85100173950195,320000,rnn
79.48200225830078,41.779998779296875,336000,rnn
79.90599822998047,40.847999572753906,352000,rnn
79.52400207519531,42.191001892089844,368000,rnn
79.87699890136719,41.569000244140625,384000,rnn
80.62899780273438,41.26499938964844,400000,rnn
80.11000061035156,41.8120002746582,416000,rnn
81.01699829101562,40.67300033569336,432000,rnn
80.16799926757812,40.755001068115234,448000,rnn
81.72000122070312,42.250999450683594,464000,rnn
80.32099914550781,42.202999114990234,480000,rnn
80.63200378417969,40.89799880981445,496000,rnn
81.56800079345703,42.04499816894531,512000,rnn
81.25199890136719,40.96900177001953,528000,rnn
82.20500183105469,42.13800048828125,544000,rnn
81.28199768066406,41.72700119018555,560000,rnn
81.2249984741211,41.55699920654297,576000,rnn
81.31600189208984,41.64400100708008,592000,rnn
81.03500366210938,41.46900177001953,608000,rnn
80.53900146484375,41.81999969482422,624000,rnn
82.11900329589844,42.5,640000,rnn
82.46600341796875,41.702999114990234,656000,rnn
80.74099731445312,41.209999084472656,672000,rnn
80.04199981689453,41.2599983215332,688000,rnn
81.9010009765625,41.4900016784668,704000,rnn
82.45099639892578,42.55699920654297,720000,rnn
82.2699966430664,41.5890007019043,736000,rnn
81.44400024414062,40.45399856567383,752000,rnn
80.91899871826172,41.5260009765625,768000,rnn
80.44100189208984,41.9900016784668,784000,rnn
82.03600311279297,42.380001068115234,800000,rnn
81.66400146484375,42.87200164794922,816000,rnn
80.3740005493164,42.22800064086914,832000,rnn
82.78600311279297,42.60300064086914,848000,rnn
82.69599914550781,42.92599868774414,864000,rnn
82.23400115966797,42.233001708984375,880000,rnn
83.32499694824219,44.07899856567383,896000,rnn
80.88999938964844,43.448001861572266,912000,rnn
82.10299682617188,43.38800048828125,928000,rnn
82.875,44.220001220703125,944000,rnn
83.37799835205078,43.374000549316406,960000,rnn
82.69200134277344,43.474998474121094,976000,rnn
82.9469985961914,42.86199951171875,992000,rnn
82.39399719238281,42.01499938964844,1008000,rnn
81.43699645996094,42.65599822998047,1024000,rnn
83.30000305175781,43.555999755859375,1040000,rnn
82.04900360107422,42.03900146484375,1056000,rnn
81.57499694824219,43.124000549316406,1072000,rnn
83.10700225830078,43.54600143432617,1088000,rnn
82.6760025024414,43.433998107910156,1104000,rnn
82.26799774169922,43.39699935913086,1120000,rnn
81.6449966430664,42.88199996948242,1136000,rnn
81.85700225830078,42.45199966430664,1152000,rnn
82.93299865722656,42.52399826049805,1168000,rnn
82.27400207519531,43.20600128173828,1184000,rnn
83.55000305175781,43.35900115966797,1200000,rnn
82.56600189208984,43.189998626708984,1216000,rnn
82.88999938964844,43.189998626708984,1232000,rnn
83.48799896240234,44.06800079345703,1248000,rnn
82.4800033569336,42.55400085449219,1264000,rnn
83.5199966430664,43.86199951171875,1280000,rnn
83.05699920654297,43.680999755859375,1296000,rnn
