"model_bad_id","model_good_id","model_bad_name","model_bad_step","model_good_name","model_good_step","reward_bad","reward_good"
"7","15","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64__1__1686135601","51200000","81.904","38.096000000000004"
"7","16","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64__1__1686135601","64000000","82.561","37.43899999999999"
"7","17","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64__1__1686135601","76800000","82.856","37.144000000000005"
"7","18","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64__1__1686135601","80000000","82.477","37.522999999999996"
"7","19","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64_more_samples__1__1686135602","12800000","88.167","31.833"
"7","20","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64_more_samples__1__1686135602","25600000","87.146","32.854"
"7","21","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64_more_samples__1__1686135602","38400000","85.638","34.361999999999995"
"7","22","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_h=64_more_samples__1__1686135602","51200000","85.286","34.714"
"7","23","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","12800000","88.409","31.590999999999994"
"7","24","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","25600000","89.217","30.783"
"7","25","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","38400000","86.693","33.307"
"7","26","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","51200000","84.173","35.827"
"7","27","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","12800000","91.638","28.361999999999995"
"7","28","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","25600000","89.178","30.822000000000003"
"7","29","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","38400000","85.979","34.021"
"7","30","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","51200000","85.335","34.665000000000006"
"7","31","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","64000000","83.473","36.527"
"7","32","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","76800000","84.748","35.251999999999995"
"7","33","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","80000000","85.358","34.641999999999996"
"7","34","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","12800000","92.572","27.427999999999997"
"7","35","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","25600000","88.59","31.409999999999997"
"7","36","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","38400000","84.169","35.831"
"7","37","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","51200000","84.45","35.55"
"7","38","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","64000000","82.977","37.022999999999996"
"7","39","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","76800000","83.936","36.06399999999999"
"7","40","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","80000000","84.235","35.765"
"7","41","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","12800000","88.825","31.174999999999997"
"7","42","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","25600000","88.533","31.467"
"7","43","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","38400000","85.499","34.501000000000005"
"7","44","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","51200000","83.697","36.303"
"7","45","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","64000000","83.759","36.241"
"7","46","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","76800000","84.087","35.913"
"7","47","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","80000000","84.117","35.882999999999996"
"7","48","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","12800000","93.692","26.308000000000007"
"7","49","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","25600000","89.006","30.994"
"7","50","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","38400000","87.081","32.919"
"7","51","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","51200000","86.361","33.638999999999996"
"7","52","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","64000000","85.14","34.86"
"7","53","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","76800000","86.08","33.92"
"7","54","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","80000000","86.168","33.831999999999994"
"7","55","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","12800000","91.458","28.542"
"7","56","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","25600000","88.835","31.165000000000006"
"7","57","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","38400000","85.317","34.68300000000001"
"7","58","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","51200000","85.155","34.845"
"7","59","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","64000000","83.672","36.328"
"7","60","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","76800000","84.048","35.952"
"7","61","P2_PPO_universal_h=32__1__1686135602","38400000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","80000000","83.66","36.34"
"7","62","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","12800000","89.809","30.191000000000003"
"7","63","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","25600000","91.017","28.983000000000004"
"7","64","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","38400000","86.54","33.459999999999994"
"7","65","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","51200000","88.523","31.477000000000004"
"7","66","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","64000000","86.983","33.016999999999996"
"7","67","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","76800000","87.389","32.611000000000004"
"7","68","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","80000000","87.123","32.876999999999995"
"7","69","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","12800000","93.114","26.885999999999996"
"7","70","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","25600000","90.916","29.084000000000003"
"7","71","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","38400000","89.993","30.007000000000005"
"7","72","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","51200000","89.353","30.647000000000006"
"7","73","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","64000000","88.51","31.489999999999995"
"7","74","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","76800000","87.911","32.089"
"7","75","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","80000000","88.275","31.724999999999994"
"7","76","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","12800000","91.698","28.302000000000007"
"7","77","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","25600000","89.048","30.951999999999998"
"7","78","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","38400000","89.738","30.262"
"7","79","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","51200000","88.556","31.444000000000003"
"7","80","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","64000000","88.219","31.781000000000006"
"7","81","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","76800000","87.919","32.081"
"7","82","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","80000000","88.157","31.843000000000004"
"7","83","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","12800000","90.104","29.896"
"7","84","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","25600000","87.652","32.348"
"7","85","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","38400000","88.724","31.275999999999996"
"7","86","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","51200000","88.875","31.125"
"7","87","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","64000000","88.376","31.623999999999995"
"7","88","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","76800000","88.496","31.504000000000005"
"7","89","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=128__1__1685745084","80000000","88.884","31.116"
"7","90","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","12800000","90.717","29.283"
"7","91","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","25600000","87.714","32.286"
"7","92","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","38400000","88.73","31.269999999999996"
"7","93","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","51200000","87.132","32.867999999999995"
"7","94","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","64000000","87.134","32.866"
"7","95","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","76800000","88.288","31.712000000000003"
"7","96","P2_PPO_universal_h=32__1__1686135602","38400000","T_PPO_universal_RNN_h=64_rnn=64__1__1685745066","80000000","88.094","31.906000000000006"
"7","97","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","12800000","90.959","29.040999999999997"
"7","98","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","25600000","90.161","29.839"
"7","99","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","38400000","87.39","32.61"
"7","100","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","51200000","87.5","32.5"
"7","101","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","64000000","86.423","33.577"
"7","102","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","76800000","86.124","33.876000000000005"
"7","103","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32_more_samples__1__1685389309","80000000","86.11","33.89"
"7","104","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","12800000","89.204","30.796000000000006"
"7","105","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","25600000","88.228","31.772000000000006"
"7","106","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","38400000","87.986","32.013999999999996"
"7","107","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","51200000","87.979","32.021"
"7","108","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","64000000","87.064","32.93600000000001"
"7","109","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","76800000","86.368","33.632000000000005"
"7","110","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64_more_samples__1__1685389279","80000000","85.86","34.14"
"7","111","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","12800000","87.45","32.55"
"7","112","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","25600000","88.109","31.891000000000005"
"7","113","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","38400000","88.357","31.643"
"7","114","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","51200000","86.717","33.283"
"7","115","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","64000000","89.151","30.849000000000004"
"7","116","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","76800000","86.555","33.44499999999999"
"7","117","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=64__1__1685389279","80000000","85.425","34.575"
"7","118","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","12800000","91.541","28.459000000000003"
"7","119","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","25600000","86.349","33.650999999999996"
"7","120","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","38400000","85.469","34.531000000000006"
"7","121","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","51200000","86.798","33.202"
"7","122","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","64000000","87.247","32.753"
"7","123","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","76800000","86.803","33.197"
"7","124","P2_PPO_universal_h=32__1__1686135602","38400000","PPO_universal_h=32__1__1685389243","80000000","86.497","33.503"
"8","0","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32_more_samples__1__1686135602","12800000","90.349","29.650999999999996"
"8","1","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32_more_samples__1__1686135602","25600000","87.63","32.370000000000005"
"8","2","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32_more_samples__1__1686135602","38400000","84.987","35.013000000000005"
"8","3","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32_more_samples__1__1686135602","51200000","83.605","36.394999999999996"
"8","4","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32_more_samples__1__1686135602","64000000","82.777","37.223"
"8","5","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","12800000","90.645","29.355000000000004"
"8","6","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","25600000","86.771","33.229"
"8","7","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","38400000","85.456","34.544"
"8","8","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","51200000","82.721","37.278999999999996"
"8","9","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","64000000","83.35","36.650000000000006"
"8","10","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","76800000","83.29","36.709999999999994"
"8","11","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=32__1__1686135602","80000000","83.276","36.724000000000004"
"8","12","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","12800000","92.147","27.852999999999994"
"8","13","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","25600000","89.82","30.180000000000007"
"8","14","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","38400000","86.378","33.622"
"8","15","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","51200000","82.837","37.163"
"8","16","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","64000000","84.878","35.122"
"8","17","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","76800000","83.719","36.281000000000006"
"8","18","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64__1__1686135601","80000000","83.589","36.411"
"8","19","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64_more_samples__1__1686135602","12800000","91.035","28.965000000000003"
"8","20","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64_more_samples__1__1686135602","25600000","89.621","30.379000000000005"
"8","21","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64_more_samples__1__1686135602","38400000","87.214","32.786"
"8","22","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_h=64_more_samples__1__1686135602","51200000","86.225","33.775000000000006"
"8","23","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","12800000","93.024","26.976"
"8","24","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","25600000","91.141","28.858999999999995"
"8","25","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","38400000","88.232","31.768"
"8","26","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=128__1__1685970630","51200000","85.696","34.304"
"8","27","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","12800000","93.401","26.599000000000004"
"8","28","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","25600000","91.391","28.608999999999995"
"8","29","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","38400000","87.972","32.028000000000006"
"8","30","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","51200000","87.559","32.441"
"8","31","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","64000000","86.356","33.644000000000005"
"8","32","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","76800000","86.566","33.434"
"8","33","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=128_rnn=64__1__1685970621","80000000","86.553","33.447"
"8","34","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","12800000","95.777","24.223"
"8","35","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","25600000","89.653","30.346999999999994"
"8","36","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","38400000","86.308","33.69199999999999"
"8","37","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","51200000","86.93","33.06999999999999"
"8","38","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","64000000","85.25","34.75"
"8","39","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","76800000","86.003","33.997"
"8","40","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=128__1__1685970607","80000000","86.259","33.741"
"8","41","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","12800000","91.787","28.212999999999994"
"8","42","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","25600000","89.732","30.268"
"8","43","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","38400000","87.366","32.634"
"8","44","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","51200000","86.017","33.983000000000004"
"8","45","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","64000000","85.373","34.626999999999995"
"8","46","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","76800000","85.755","34.245000000000005"
"8","47","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=64_rnn=64__1__1685970597","80000000","85.801","34.199"
"8","48","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","12800000","95.273","24.727000000000004"
"8","49","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","25600000","90.382","29.617999999999995"
"8","50","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","38400000","88.113","31.887"
"8","51","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","51200000","87.238","32.762"
"8","52","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","64000000","87.26","32.739999999999995"
"8","53","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","76800000","87.452","32.548"
"8","54","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=128__1__1685970585","80000000","87.126","32.873999999999995"
"8","55","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","12800000","94.213","25.787000000000006"
"8","56","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","25600000","90.285","29.715000000000003"
"8","57","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","38400000","86.668","33.331999999999994"
"8","58","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","51200000","87.102","32.897999999999996"
"8","59","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","64000000","85.366","34.634"
"8","60","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","76800000","85.801","34.199"
"8","61","P2_PPO_universal_h=32__1__1686135602","51200000","P2_PPO_universal_RNN_h=32_rnn=64__1__1685970564","80000000","86.084","33.916"
"8","62","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","12800000","91.54","28.459999999999994"
"8","63","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","25600000","91.256","28.744"
"8","64","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","38400000","89.471","30.528999999999996"
"8","65","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","51200000","88.477","31.522999999999996"
"8","66","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","64000000","89.011","30.989000000000004"
"8","67","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","76800000","88.539","31.461"
"8","68","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=128_rnn=64__1__1685745127","80000000","89.325","30.674999999999997"
"8","69","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","12800000","93.957","26.043000000000006"
"8","70","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","25600000","90.666","29.334000000000003"
"8","71","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","38400000","90.6","29.400000000000006"
"8","72","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","51200000","89.854","30.146"
"8","73","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","64000000","90.09","29.909999999999997"
"8","74","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","76800000","89.664","30.336"
"8","75","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=128__1__1685745112","80000000","89.684","30.316000000000003"
"8","76","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","12800000","92.161","27.839"
"8","77","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","25600000","89.922","30.078000000000003"
"8","78","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","38400000","90.017","29.983000000000004"
"8","79","P2_PPO_universal_h=32__1__1686135602","51200000","T_PPO_universal_RNN_h=32_rnn=64__1__1685745099","51200000","89.858","30.141999999999996"
