"model_bad_id","model_good_id","model_bad_name","model_bad_step","model_good_name","model_good_step","reward_bad","reward_good","caller/truth_ratio","caller/Messages.CARICO_NOT_BRISCOLA_True","caller/Messages.CARICO_NOT_BRISCOLA_False","caller/Messages.BRISCOLINO_True","caller/Messages.BRISCOLINO_False","caller/Messages.BRISCOLA_FIGURA_True","caller/Messages.BRISCOLA_FIGURA_False","caller/Messages.BRISCOLA_CARICO_True","caller/Messages.BRISCOLA_CARICO_False","caller/Messages.LISCIO_True","caller/Messages.LISCIO_False","callee/truth_ratio","callee/Messages.CARICO_NOT_BRISCOLA_True","callee/Messages.CARICO_NOT_BRISCOLA_False","callee/Messages.BRISCOLINO_True","callee/Messages.BRISCOLINO_False","callee/Messages.BRISCOLA_FIGURA_True","callee/Messages.BRISCOLA_FIGURA_False","callee/Messages.BRISCOLA_CARICO_True","callee/Messages.BRISCOLA_CARICO_False","callee/Messages.LISCIO_True","callee/Messages.LISCIO_False","good/truth_ratio","good/Messages.CARICO_NOT_BRISCOLA_True","good/Messages.CARICO_NOT_BRISCOLA_False","good/Messages.BRISCOLINO_True","good/Messages.BRISCOLINO_False","good/Messages.BRISCOLA_FIGURA_True","good/Messages.BRISCOLA_FIGURA_False","good/Messages.BRISCOLA_CARICO_True","good/Messages.BRISCOLA_CARICO_False","good/Messages.LISCIO_True","good/Messages.LISCIO_False"
"78","94","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","51200000","90.116","29.884","1.0","0.48125","0.0","0.085625","0.0","0.285375","0.0","0.02","0.0","0.12775","0.0","1.0","0.533","0.0","0.046625","0.0","0.2345","0.0","0.01175","0.0","0.174125","0.0","1.0","0.025083333333333374","0.0","0.31095833333333356","0.0","0.00375","0.0","0.3744583333333327","0.0","0.28574999999999995","0.0"
"78","95","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","76800000","89.891","30.108999999999995","1.0","0.475625","0.0","0.089625","0.0","0.282","0.0","0.020375","0.0","0.132375","0.0","1.0","0.53125","0.0","0.048125","0.0","0.237875","0.0","0.01325","0.0","0.1695","0.0","0.9992916666666667","0.08225000000000009","0.0005","0.0748333333333332","0.0","0.025583333333333368","0.00020833333333333332","0.489166666666667","0.0","0.32745833333333363","0.0"
"78","96","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","102400000","90.325","29.674999999999997","1.0","0.479","0.0","0.084625","0.0","0.28525","0.0","0.0175","0.0","0.133625","0.0","1.0","0.53225","0.0","0.045625","0.0","0.234625","0.0","0.0125","0.0","0.175","0.0","0.999625","0.5961666666666676","0.00024999999999999995","0.2337916666666667","4.1666666666666665e-05","0.019833333333333328","4.1666666666666665e-05","0.0875833333333334","4.1666666666666665e-05","0.062249999999999896","0.0"
"78","97","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","128000000","88.798","31.201999999999998","1.0","0.48275","0.0","0.082375","0.0","0.28375","0.0","0.0205","0.0","0.130625","0.0","1.0","0.53225","0.0","0.04425","0.0","0.235625","0.0","0.01375","0.0","0.174125","0.0","0.9997083333333333","0.47312500000000013","0.00016666666666666666","0.1506666666666666","0.000125","0.0802916666666666","0.0","0.036041666666666694","0.0","0.25958333333333317","0.0"
"78","98","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","153600000","89.781","30.218999999999994","1.0","0.48025","0.0","0.08475","0.0","0.285","0.0","0.018875","0.0","0.131125","0.0","1.0","0.53975","0.0","0.04375","0.0","0.235","0.0","0.011","0.0","0.1705","0.0","0.9996250000000001","0.38249999999999995","8.333333333333333e-05","0.21662500000000004","0.00024999999999999995","0.0557083333333333","4.1666666666666665e-05","0.04066666666666661","0.0","0.30412499999999987","0.0"
"78","99","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=64 m=64 P1","160000000","89.572","30.427999999999997","1.0","0.481","0.0","0.086125","0.0","0.284875","0.0","0.017625","0.0","0.130375","0.0","1.0","0.539375","0.0","0.04175","0.0","0.23625","0.0","0.012625","0.0","0.17","0.0","0.9996250000000001","0.476375","8.333333333333333e-05","0.14004166666666673","0.00024999999999999995","0.1021250000000001","0.0","0.04908333333333334","4.1666666666666665e-05","0.232","0.0"
"78","100","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","25600000","93.531","26.468999999999994","1.0","0.4895","0.0","0.082","0.0","0.2865","0.0","0.0155","0.0","0.1265","0.0","1.0","0.533875","0.0","0.04375","0.0","0.242625","0.0","0.013375","0.0","0.166375","0.0","0.9862916666666672","0.426916666666667","0.0005833333333333333","0.3629166666666666","0.0","0.02750000000000003","0.002083333333333333","0.02075000000000001","0.005708333333333336","0.14820833333333336","0.005333333333333334"
"78","101","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","51200000","90.549","29.450999999999993","1.0","0.48725","0.0","0.084","0.0","0.2805","0.0","0.0165","0.0","0.13175","0.0","1.0","0.540125","0.0","0.0425","0.0","0.2375","0.0","0.013125","0.0","0.16675","0.0","0.9996666666666666","0.3303333333333334","0.0","0.2901666666666665","0.0","0.05333333333333327","0.00020833333333333332","0.19620833333333323","0.0","0.12962500000000005","0.000125"
"78","102","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","76800000","91.598","28.402","1.0","0.485","0.0","0.08175","0.0","0.2845","0.0","0.020375","0.0","0.128375","0.0","1.0","0.54075","0.0","0.0415","0.0","0.238125","0.0","0.013125","0.0","0.1665","0.0","0.9957500000000005","0.5365833333333331","0.0","0.08229166666666667","0.0011666666666666665","0.04641666666666662","0.003041666666666667","0.07041666666666666","0.0","0.26004166666666645","4.1666666666666665e-05"
"78","103","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","102400000","90.987","29.013000000000005","1.0","0.488125","0.0","0.08325","0.0","0.283875","0.0","0.01775","0.0","0.127","0.0","1.0","0.5315","0.0","0.046","0.0","0.236125","0.0","0.01275","0.0","0.173625","0.0","0.9939166666666676","0.5228333333333332","0.0","0.10000000000000023","0.0017916666666666667","0.056166666666666594","0.00420833333333333","0.0853333333333334","0.0","0.22958333333333272","8.333333333333333e-05"
"78","104","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","128000000","91.07","28.930000000000007","1.0","0.48825","0.0","0.088","0.0","0.27925","0.0","0.01625","0.0","0.12825","0.0","1.0","0.53825","0.0","0.04375","0.0","0.233375","0.0","0.01225","0.0","0.172375","0.0","0.996333333333334","0.45933333333333365","0.0","0.20816666666666675","0.0012916666666666667","0.0637083333333332","0.001833333333333334","0.04624999999999994","0.0","0.21887499999999982","0.0005416666666666666"
"78","105","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","153600000","89.519","30.480999999999995","1.0","0.4795","0.0","0.08725","0.0","0.2855","0.0","0.016375","0.0","0.131375","0.0","1.0","0.5345","0.0","0.043125","0.0","0.237375","0.0","0.011625","0.0","0.173375","0.0","0.9952500000000011","0.48949999999999916","4.1666666666666665e-05","0.18483333333333357","0.0017083333333333336","0.09366666666666679","0.002000000000000001","0.09316666666666674","0.0","0.13408333333333322","0.0009999999999999996"
"78","106","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=128 P1","160000000","89.878","30.122","1.0","0.480625","0.0","0.085625","0.0","0.28525","0.0","0.016375","0.0","0.132125","0.0","1.0","0.53475","0.0","0.04325","0.0","0.235125","0.0","0.012625","0.0","0.17425","0.0","0.9948750000000008","0.5864583333333336","0.0","0.166625","0.001666666666666667","0.07570833333333332","0.002416666666666665","0.09312500000000017","0.0","0.07295833333333326","0.0010416666666666662"
"78","107","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=64 P1","25600000","93.868","26.132000000000005","1.0","0.4945","0.0","0.082","0.0","0.285125","0.0","0.016625","0.0","0.12175","0.0","1.0","0.534375","0.0","0.0455","0.0","0.241125","0.0","0.012875","0.0","0.166125","0.0","0.9999583333333334","0.15895833333333315","4.1666666666666665e-05","0.22237499999999985","0.0","0.0044583333333333315","0.0","0.06662499999999999","0.0","0.5475416666666671","0.0"
"78","108","COMM RNN h=32 m=64 P2","160000000","COMM RNN h=32 m=64 P1","51200000","90.497","29.503","1.0","0.493125","0.0","0.080375","0.0","0.27875","0.0","0.01775","0.0","0.13","0.0","1.0","0.53475","0.0","0.0445","0.0","0.234875","0.0","0.014875","0.0","0.171","0.0","0.9989166666666668","0.2236249999999997","0.00020833333333333332","0.10387500000000005","8.333333333333333e-05","0.013124999999999994","0.0007499999999999999","0.27195833333333286","0.0","0.3863333333333334","4.1666666666666665e-05"
