"model_bad_id","model_good_id","model_bad_name","model_bad_step","model_good_name","model_good_step","reward_bad","reward_good","caller/truth_ratio","caller/Messages.CARICO_NOT_BRISCOLA_True","caller/Messages.CARICO_NOT_BRISCOLA_False","caller/Messages.BRISCOLINO_True","caller/Messages.BRISCOLINO_False","caller/Messages.BRISCOLA_FIGURA_True","caller/Messages.BRISCOLA_FIGURA_False","caller/Messages.BRISCOLA_CARICO_True","caller/Messages.BRISCOLA_CARICO_False","caller/Messages.LISCIO_True","caller/Messages.LISCIO_False","callee/truth_ratio","callee/Messages.CARICO_NOT_BRISCOLA_True","callee/Messages.CARICO_NOT_BRISCOLA_False","callee/Messages.BRISCOLINO_True","callee/Messages.BRISCOLINO_False","callee/Messages.BRISCOLA_FIGURA_True","callee/Messages.BRISCOLA_FIGURA_False","callee/Messages.BRISCOLA_CARICO_True","callee/Messages.BRISCOLA_CARICO_False","callee/Messages.LISCIO_True","callee/Messages.LISCIO_False","good/truth_ratio","good/Messages.CARICO_NOT_BRISCOLA_True","good/Messages.CARICO_NOT_BRISCOLA_False","good/Messages.BRISCOLINO_True","good/Messages.BRISCOLINO_False","good/Messages.BRISCOLA_FIGURA_True","good/Messages.BRISCOLA_FIGURA_False","good/Messages.BRISCOLA_CARICO_True","good/Messages.BRISCOLA_CARICO_False","good/Messages.LISCIO_True","good/Messages.LISCIO_False"
"63","2","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase RNN h=64 m=64 P2","192000000","87.211","32.789","1.0","0.239625","0.0","0.11975","0.0","0.4035","0.0","0.134375","0.0","0.10275","0.0","1.0","0.291125","0.0","0.14025","0.0","0.33775","0.0","0.126","0.0","0.104875","0.0","0.9889166666666684","0.30729166666666663","0.0","0.28987500000000016","0.0","0.19366666666666665","0.004750000000000002","0.09033333333333336","0.0","0.10775000000000004","0.0063333333333333375"
"63","3","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase RNN h=128 m=64 P2","192000000","86.833","33.167","1.0","0.236375","0.0","0.121625","0.0","0.407125","0.0","0.132375","0.0","0.1025","0.0","1.0","0.295625","0.0","0.137875","0.0","0.334625","0.0","0.123125","0.0","0.10875","0.0","1.0","0.40879166666666655","0.0","0.0","0.0","0.09716666666666676","0.0","0.29845833333333355","0.0","0.19558333333333322","0.0"
"63","4","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase RNN h=64 m=128 P2","192000000","86.92","33.08","1.0","0.236","0.0","0.118625","0.0","0.41625","0.0","0.129875","0.0","0.09925","0.0","1.0","0.285","0.0","0.13475","0.0","0.347","0.0","0.12675","0.0","0.1065","0.0","1.0","0.6550416666666676","0.0","0.0882499999999999","0.0","0.223875","0.0","0.015916666666666655","0.0","0.016916666666666653","0.0"
"63","5","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase NN h=64 sample_batch=True P2","192000000","84.71","35.290000000000006","1.0","0.231625","0.0","0.102125","0.0","0.431125","0.0","0.13275","0.0","0.102375","0.0","1.0","0.28625","0.0","0.120625","0.0","0.35925","0.0","0.13275","0.0","0.101125","0.0","0.9719166666666669","0.19833333333333325","0.0","0.1999999999999999","0.0","0.22108333333333344","0.028041666666666666","0.171875","0.0","0.18062500000000023","4.1666666666666665e-05"
"63","6","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase NN h=32 sample_batch=True P2","192000000","82.99","37.010000000000005","1.0","0.232","0.0","0.10425","0.0","0.43075","0.0","0.1305","0.0","0.1025","0.0","1.0","0.276875","0.0","0.127125","0.0","0.36025","0.0","0.137125","0.0","0.098625","0.0","0.8475416666666681","0.09266666666666665","0.016749999999999977","0.3676250000000002","0.07112499999999997","0.15404166666666666","0.0019166666666666676","0.0561666666666666","0.011999999999999995","0.17704166666666676","0.05066666666666669"
"63","7","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase NN h=32 sample_batch=False P2","192000000","85.405","34.595","0.99975","0.24075","0.0","0.118875","0.00025","0.411625","0.0","0.131","0.0","0.0975","0.0","1.0","0.293625","0.0","0.140125","0.0","0.335125","0.0","0.125375","0.0","0.10575","0.0","0.7299166666666671","0.1754166666666667","0.1413749999999999","0.16937499999999966","0.0008333333333333332","0.17645833333333336","0.0697083333333333","0.10179166666666661","0.05187499999999997","0.10687500000000011","0.006291666666666674"
"63","8","COMM RNN h=64 m=64 P2","153600000","COMM 2nd phase NN h=64 sample_batch=False P2","192000000","85.475","34.525000000000006","1.0","0.237125","0.0","0.10475","0.0","0.437875","0.0","0.118","0.0","0.10225","0.0","1.0","0.289125","0.0","0.119625","0.0","0.366125","0.0","0.12325","0.0","0.101875","0.0","1.0","0.2562500000000001","0.0","0.2334166666666665","0.0","0.20150000000000007","0.0","0.15733333333333316","0.0","0.15150000000000013","0.0"
"63","9","COMM RNN h=64 m=64 P2","153600000","COMM RNN h=128 m=128 P2","102400256","88.109","31.891000000000005","1.0","0.23325","0.0","0.124125","0.0","0.417875","0.0","0.126375","0.0","0.098375","0.0","1.0","0.288875","0.0","0.14","0.0","0.350125","0.0","0.123875","0.0","0.097125","0.0","1.0","0.27562500000000006","0.0","0.3580416666666671","0.0","0.24337500000000006","0.0","0.06512499999999993","0.0","0.05783333333333323","0.0"
"63","10","COMM RNN h=64 m=64 P2","153600000","COMM RNN h=128 m=128 P2","128000256","88.527","31.473","1.0","0.23275","0.0","0.1245","0.0","0.41375","0.0","0.131375","0.0","0.097625","0.0","1.0","0.28975","0.0","0.145875","0.0","0.33275","0.0","0.125375","0.0","0.10625","0.0","1.0","0.27445833333333347","0.0","0.34095833333333314","0.0","0.08975","0.0","0.04583333333333328","0.0","0.2489999999999997","0.0"
"63","11","COMM RNN h=64 m=64 P2","153600000","COMM RNN h=128 m=128 P2","153600256","88.683","31.316999999999993","1.0","0.2345","0.0","0.1315","0.0","0.407","0.0","0.126375","0.0","0.100625","0.0","1.0","0.293875","0.0","0.140125","0.0","0.339125","0.0","0.126875","0.0","0.1","0.0","1.0","0.47283333333333305","0.0","0.17450000000000002","0.0","0.046999999999999986","0.0","0.14916666666666692","0.0","0.15650000000000006","0.0"
"63","12","COMM RNN h=64 m=64 P2","153600000","COMM RNN h=128 m=128 P2","160000256","88.287","31.712999999999994","0.999875","0.235375","0.0","0.127375","0.000125","0.40775","0.0","0.125875","0.0","0.1035","0.0","1.0","0.291625","0.0","0.145625","0.0","0.33325","0.0","0.12725","0.0","0.10225","0.0","1.0","0.46816666666666684","0.0","0.09100000000000007","0.0","0.04974999999999995","0.0","0.16095833333333326","0.0","0.23012500000000022","0.0"
"63","13","COMM RNN h=64 m=64 P2","153600000","COMM NN h=64 sample_batch=False P2","25600000","86.927","33.07299999999999","1.0","0.245875","0.0","0.0955","0.0","0.443875","0.0","0.1215","0.0","0.09325","0.0","1.0","0.29125","0.0","0.11625","0.0","0.3645","0.0","0.128375","0.0","0.099625","0.0","0.9988333333333335","0.3602916666666666","0.00020833333333333332","0.2286666666666666","0.0004166666666666667","0.10854166666666677","0.0005416666666666666","0.0884166666666667","0.0","0.21291666666666653","0.0"
"63","14","COMM RNN h=64 m=64 P2","153600000","COMM NN h=64 sample_batch=False P2","51200000","87.564","32.43600000000001","0.99975","0.235875","0.0","0.105875","0.000125","0.43875","0.000125","0.11975","0.0","0.0995","0.0","1.0","0.289625","0.0","0.113875","0.0","0.367625","0.0","0.12775","0.0","0.101125","0.0","0.9919583333333343","0.39754166666666685","0.0009166666666666664","0.2775833333333332","0.0014583333333333332","0.08099999999999996","0.005541666666666667","0.0769999999999999","0.0","0.15883333333333352","0.000125"
"63","15","COMM RNN h=64 m=64 P2","153600000","COMM NN h=64 sample_batch=False P2","76800000","85.264","34.736000000000004","1.0","0.237125","0.0","0.096","0.0","0.43675","0.0","0.1255","0.0","0.104625","0.0","1.0","0.2835","0.0","0.11225","0.0","0.373","0.0","0.130125","0.0","0.101125","0.0","0.9988750000000004","0.012083333333333307","0.0","0.11758333333333343","0.0005","0.33058333333333373","4.1666666666666665e-05","0.31404166666666594","0.0004583333333333334","0.22458333333333302","0.000125"
"63","16","COMM RNN h=64 m=64 P2","153600000","COMM NN h=64 sample_batch=False P2","102400000","86.425","33.575","1.0","0.235875","0.0","0.10475","0.0","0.441375","0.0","0.118875","0.0","0.099125","0.0","1.0","0.28575","0.0","0.1195","0.0","0.367","0.0","0.1305","0.0","0.09725","0.0","0.9996250000000001","0.19262500000000027","0.0","0.0577916666666665","0.0","0.2857916666666667","0.00020833333333333332","0.10016666666666665","0.00016666666666666666","0.3632499999999999","0.0"
"63","17","COMM RNN h=64 m=64 P2","153600000","COMM NN h=64 sample_batch=False P2","128000000","87.529","32.471000000000004","0.999875","0.237125","0.0","0.113","0.0","0.419625","0.000125","0.127375","0.0","0.10275","0.0","1.0","0.284","0.0","0.126375","0.0","0.35725","0.0","0.130125","0.0","0.10225","0.0","0.9995416666666668","0.1949166666666667","8.333333333333333e-05","0.11837500000000024","0.0","0.33137499999999936","0.000125","0.20904166666666657","0.00024999999999999995","0.14583333333333326","0.0"
