"model_bad_id","model_good_id","model_bad_name","model_bad_step","model_good_name","model_good_step","reward_bad","reward_good","caller/truth_ratio","caller/Messages.CARICO_NOT_BRISCOLA_True","caller/Messages.CARICO_NOT_BRISCOLA_False","caller/Messages.BRISCOLINO_True","caller/Messages.BRISCOLINO_False","caller/Messages.BRISCOLA_FIGURA_True","caller/Messages.BRISCOLA_FIGURA_False","caller/Messages.BRISCOLA_CARICO_True","caller/Messages.BRISCOLA_CARICO_False","caller/Messages.LISCIO_True","caller/Messages.LISCIO_False","callee/truth_ratio","callee/Messages.CARICO_NOT_BRISCOLA_True","callee/Messages.CARICO_NOT_BRISCOLA_False","callee/Messages.BRISCOLINO_True","callee/Messages.BRISCOLINO_False","callee/Messages.BRISCOLA_FIGURA_True","callee/Messages.BRISCOLA_FIGURA_False","callee/Messages.BRISCOLA_CARICO_True","callee/Messages.BRISCOLA_CARICO_False","callee/Messages.LISCIO_True","callee/Messages.LISCIO_False","good/truth_ratio","good/Messages.CARICO_NOT_BRISCOLA_True","good/Messages.CARICO_NOT_BRISCOLA_False","good/Messages.BRISCOLINO_True","good/Messages.BRISCOLINO_False","good/Messages.BRISCOLA_FIGURA_True","good/Messages.BRISCOLA_FIGURA_False","good/Messages.BRISCOLA_CARICO_True","good/Messages.BRISCOLA_CARICO_False","good/Messages.LISCIO_True","good/Messages.LISCIO_False"
"94","64","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=64 m=64 P2","160000000","70.605","49.394999999999996","1.0","0.038","0.0","0.294125","0.0","0.00225","0.0","0.365","0.0","0.300625","0.0","1.0","0.034","0.0","0.301875","0.0","0.001125","0.0","0.355875","0.0","0.307125","0.0","0.9999166666666667","0.39958333333333357","0.0","0.1071250000000001","0.0","0.28916666666666624","0.0","0.06812499999999996","0.0","0.13591666666666685","8.333333333333333e-05"
"94","65","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","25600000","78.156","41.843999999999994","1.0","0.03975","0.0","0.28375","0.0","0.00275","0.0","0.33825","0.0","0.3355","0.0","1.0","0.037375","0.0","0.298","0.0","0.00125","0.0","0.321","0.0","0.342375","0.0","1.0","0.17387499999999967","0.0","0.2897083333333332","0.0","0.0539166666666666","0.0","0.02133333333333333","0.0","0.46116666666666783","0.0"
"94","66","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","51200000","74.719","45.281000000000006","1.0","0.037375","0.0","0.289625","0.0","0.00225","0.0","0.347625","0.0","0.323125","0.0","1.0","0.034875","0.0","0.298625","0.0","0.003","0.0","0.336125","0.0","0.327375","0.0","1.0","0.5283750000000002","0.0","0.1963749999999996","0.0","0.20291666666666658","0.0","0.008291666666666668","0.0","0.06404166666666657","0.0"
"94","67","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","76800000","69.838","50.162000000000006","1.0","0.041875","0.0","0.284125","0.0","0.00375","0.0","0.352375","0.0","0.317875","0.0","1.0","0.038625","0.0","0.289625","0.0","0.001875","0.0","0.33625","0.0","0.333625","0.0","0.9999583333333334","0.33304166666666674","0.0","0.09970833333333333","4.1666666666666665e-05","0.1191666666666668","0.0","0.3541249999999999","0.0","0.09391666666666677","0.0"
"94","68","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","102400000","69.053","50.947","1.0","0.040125","0.0","0.28875","0.0","0.003125","0.0","0.3545","0.0","0.3135","0.0","1.0","0.038125","0.0","0.29625","0.0","0.00175","0.0","0.33825","0.0","0.325625","0.0","1.0","0.30041666666666694","0.0","0.22362500000000002","0.0","0.3588749999999999","0.0","0.008625000000000004","0.0","0.10845833333333346","0.0"
"94","69","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","128000000","69.015","50.985","1.0","0.03975","0.0","0.296625","0.0","0.002375","0.0","0.34975","0.0","0.3115","0.0","1.0","0.03675","0.0","0.30725","0.0","0.001375","0.0","0.33775","0.0","0.316875","0.0","0.9999583333333334","0.5228333333333326","0.0","0.20608333333333329","0.0","0.1387916666666665","4.1666666666666665e-05","0.02454166666666668","0.0","0.10770833333333342","0.0"
"94","70","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","153600000","68.923","51.077","1.0","0.043125","0.0","0.28925","0.0","0.00275","0.0","0.34125","0.0","0.323625","0.0","1.0","0.037375","0.0","0.29625","0.0","0.001375","0.0","0.334","0.0","0.331","0.0","1.0","0.16770833333333326","0.0","0.08254166666666671","0.0","0.2962500000000002","0.0","0.1716666666666666","0.0","0.2818333333333337","0.0"
"94","71","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=128 P2","160000000","68.048","51.952","1.0","0.041875","0.0","0.29725","0.0","0.002375","0.0","0.3455","0.0","0.313","0.0","1.0","0.037875","0.0","0.298125","0.0","0.00175","0.0","0.3395","0.0","0.32275","0.0","1.0","0.39975000000000016","0.0","0.1346666666666668","0.0","0.23991666666666686","0.0","0.11933333333333342","0.0","0.10633333333333349","0.0"
"94","72","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=64 P2","25600000","80.862","39.138000000000005","1.0","0.042375","0.0","0.288125","0.0","0.003375","0.0","0.34975","0.0","0.316375","0.0","1.0","0.038375","0.0","0.292","0.0","0.002875","0.0","0.342125","0.0","0.324625","0.0","0.995041666666667","0.43312500000000054","0.0","0.0554583333333333","0.0003333333333333333","0.12025000000000009","4.1666666666666665e-05","0.009125000000000006","0.0037083333333333326","0.3770833333333334","0.0008749999999999999"
"94","73","COMM RNN h=64 m=64 P1","51200000","COMM RNN h=32 m=64 P2","51200000","71.659","48.340999999999994","1.0","0.0415","0.0","0.280875","0.0","0.002625","0.0","0.3665","0.0","0.3085","0.0","1.0","0.0395","0.0","0.290875","0.0","0.00125","0.0","0.3565","0.0","0.311875","0.0","0.9980833333333334","0.6194583333333334","0.0","0.14933333333333323","0.000125","0.09037500000000005","0.0","0.05470833333333327","0.0015416666666666664","0.08420833333333333","0.00025"
